,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
1141,32152,"da bóng , dày . túi ngăn đựng ipad , điện_thoại , sạc , ví , tiền , thẻ , sổ_tay . nút gài nam_châm hơi không quen loại lắm . khoá vặn như túi_xách đóng . đẹp",0,0,0,0,0,0,0,1,0
1142,32151,"sản_phẩm nguyên tem , ổn_định_kì hài_lòng",0,0,0,0,1,0,0,0,0
1143,32150,độ đa_nhiệm không !,0,0,0,-1,0,0,0,0,0
1144,32149,"sản_phẩm tốt , giao , chụp ảnh tốt , phim trâu kì hài_lòng",0,0,1,0,0,1,0,0,0
1145,32148,"giao hàng nhanh_chóng , sản_phẩm đẹp , hãng . đóng_gói cẩn_thận kì hài_lòng",0,0,1,0,1,0,0,0,1
1146,32147,"máy mua tải pubg thoát màn_hình , trò_chơi xong đứng màn 1 không . lo_lắng không . mua chưa hài_lòng . hài_lòng",0,0,0,-1,0,0,0,0,0
1147,32146,không hình chất_lượng sản_phẩm oke giá rẻ shop kì hài_lòng,1,0,0,0,0,0,0,0,0
1148,32145,"bọc hàng cẩn_thận , không móp méo máy đẹp ful phụ_kiện kì hài_lòng",0,1,1,0,0,0,1,0,1
1149,32144,màn_hình máy ám vàng . ảnh cạnh so_sánh màu ip x . tiki trả_lời trường_hợp . chính_sách đổi không không hài_lòng,0,0,0,0,0,-1,0,0,0
1150,32143,"hài_lòng , giao dự_kiến kì hài_lòng",0,0,1,0,0,0,0,0,0
1152,32141,"tưởng loại núm xoay , thành loại dán chữ",0,0,0,0,0,0,0,1,0
1153,32140,"giao hàng . tầm chưa 2 giao hàng . không lót giấy đệm giấy . hộp nguyên seal . pin khởi_động 55 % tầm 30p 50 % . mấy đều ổn_áp , pin ok , bình_thường không game liên_tục 1 . loa , màn_hình ok . liên_hệ tiki bảo tgian kích_hoạt bảo_hành 7 - 10 chưa đúng hạn không . tầm giá m31 hợp_lý . kì hài_lòng",1,0,1,0,1,1,1,0,0
1154,32139,giao hàng tiki giao hẹn 1 hài_lòng 2 máy tiki đóng_gói kĩ va_đập nhẹ vận_chuyển máy đúng như hình đăng_tải mua 6g / 128g tốt game mượt không bt ưng_ý sản_phẩm kì hài_lòng,0,0,1,1,0,0,0,0,1
1156,32137,"giao , giá siêu tốt . kì hài_lòng",1,0,1,0,0,0,0,0,0
1158,32135,"mua , màn_hình vết kẻ sọc , vin mart , hôm đổi máy ngon_lành . kì hài_lòng",0,1,0,0,0,0,0,0,-1
1159,32134,"ổn lắm , cứng_cáp kì hài_lòng",0,0,0,0,0,0,0,0,1
1160,32133,tốt tầm giá kì hài_lòng,1,0,0,0,0,0,0,0,0
1161,32132,kiểm_tra hàng không shop kì hài_lòng,0,0,0,0,0,0,0,1,0
1162,32131,"ngon_lành , giảm_giá đúng như tiki cam_kết ban_đầu . góp 0 % phí , tặng kèm sạc anker 20 w kì hài_lòng",1,0,0,0,0,0,1,1,0
1163,32130,rẻ tầm giá . mua 7 . hơi bực_mình . mua đầu tốt . 6 không như nưa . độ chế 5 . cải_thiện chất_lượng . 5 khung nhôm sơn tĩnh_điện đẹp . bù bù . khung lò_xo tốt giá kẹp vqf đế xoay cần_thiết_kế kì hài_lòng,1,0,0,0,0,0,0,1,-1
1164,32129,"mua đợt khuyến_mại có_giá tốt . sản_phẩm nguyên seal , đầy_đủ phụ_kiện tốt . giao hàng đúng hẹn kì hài_lòng",1,0,1,0,1,0,1,0,1
1165,32128,"điện_thoại chạm , lag . gói hàng tạm , ship không không cửa_hàng nha . mua không tai_nghe , chán samsung kì hài_lòng",0,0,1,-1,0,0,-1,0,0
1166,32127,"sản_phẩm đẹp , hàng hãng . mua trả_góp giá tốt . tiki giao hàng , đóng_gói cẩn_thận .",1,0,1,0,1,0,0,0,1
1167,32126,"bóc seal , tiki tự_động đăng_ký bảo_hành điện_tử . tốt . tầm giá không đòi_hỏi trả_góp 0đ . coi như bữa nhậu máy học onl tốt tầm giá",1,1,0,0,1,0,0,0,0
1168,32125,hợp_lý tầm giá kì hài_lòng,1,0,0,0,0,0,0,0,0
1169,32124,"không chỉnh_sửa , gọi điện zalo kêu đổ chuông , không thông_báo nhỡ . chả kiểu . gọi zalo không chuông",0,0,0,0,0,0,0,1,0
1170,32123,sản_phẩm tốt hài_lòng sản_phẩm kì hài_lòng,0,0,0,0,0,0,0,1,0
1171,32122,hãng oke nha kì hài_lòng,0,0,0,0,0,0,0,1,0
1172,32121,giao hàng hơi chậm sp oke kì hài_lòng,0,0,-1,0,0,0,0,0,0
1173,32120,quạt thổi yếu 4 nút không dính gắn 1 hở hài_lòng,0,0,0,0,0,0,0,1,0
1174,32119,máy đơ liên_tục . hàng không hài_lòng,0,0,0,-1,0,0,0,0,0
1175,32118,"máy đặt_hàng thanh_toán 11 / 11 , 16 / 1 chưa ( chưa active ) . 25 / 1 chưa hóa_đơn , xuất_hóa đơn gấp , istore hỗ_trợ_giúp . tks hóa_đơn ?",0,-1,0,0,0,0,0,1,0
1176,32117,"máy đẹp , đóng_hộp ok . kiểm_tra , chờ review active 3",0,0,0,0,0,0,0,0,1
1177,32116,"trừ giao hàng trừ chất_lượng đúng thông_tin đăng ( nguyên seal , đúng cấu_hình ) đúng thông_tin đăng",0,0,0,0,1,1,0,0,0
1178,32115,đóng_gói sản_phẩm tốt giao hộp không tai_nghe ? phụ_kiện,0,0,1,0,0,0,-1,0,0
1180,32113,"máy sạc giao . máy , cục sạc chưa giao . máy pin . sạc test máy . đừng đi mượn đi . vụ tệ",0,-1,0,0,0,0,-1,0,0
1182,32111,xài ổn giao hàng nhanh_chóng,0,0,1,0,0,0,0,0,0
1183,32110,khâu tiếp_nhận đơn hàng khâu vận_chuyển .,0,0,1,0,0,0,0,0,0
1184,32109,phai màu oke,0,0,0,0,0,0,0,0,1
1185,32108,hài_lòng sản_phẩm hãng hợp ng tieu trả_góp 19 . chất_lượng,0,0,0,0,1,0,0,0,0
1186,32107,"giá đỡ , máy_tính bảng ngon_lành . kì hài_lòng",0,0,0,0,0,0,0,1,0
1187,32106,sản_phẩm tốt bắt sóng hơi kém,0,0,0,0,0,-1,0,0,0
1188,32105,"hàng hãng , giao , đúng màu , màu xám lam ngọc đẹp . lỗi gmail không thông_báo email , không màn_hình always display on . không chứng_chỉ chống , chống bụi .",0,0,1,0,1,-1,0,0,1
1189,32104,giao . sản_phẩm ok . chuẩn hãng . kì hài_lòng,0,0,1,0,1,0,0,0,0
1190,32103,cực_kỳ hài_lòng máy chạy mượt . game pubg bao phê . tiki giao hàng . 7 3 hàng . bóc hộp kích_hoạt đủ bảo_hành . chưa thâyd lỗi . kì hài_lòng,0,0,1,1,0,0,0,0,0
1191,32102,"sản_phẩm bé , chất_lượng gia_công tốt , cạnh mài , sơn cẩn_thận . một không gập . sản_phẩm khả_năng điều_chỉnh góc_độ gập gọn không nhu_cầu . vote 5 . mỗi_tội không màu hồng công tốt",0,0,0,0,0,0,0,0,1
1192,32101,giao hàng chậm 1 sản_phẩm bé xíu kéo_dài 20 . hàng không đúng hẹn,0,0,-1,0,0,0,0,0,0
1193,32100,"canh mãi đợt giảm_giá . ban_đầu không lắm shop check chỗ loại ram 4gb không . tiền , máy chạy mượt . có_lẽ vô_địch tầm giá 2000k . kì hài_lòng",1,0,0,1,0,0,0,0,0
1195,32098,"giao hàng , tối trưa hôm . máy nguyên seal , đẹp keng . chek bảo_hành kích_hoạt 10 . test máy đều ổn , trừ pin hơi kém onl fb youtube game liên_tục 2h30p mất 30 % pin . a20 3h liên_tục mất tầm 20 % . mong samsung update cập_nhật thời_lượng pin . dụng phát_sinh lỗi k . oke tiki 5sao . 2 .",0,0,1,-1,1,-1,0,0,1
1196,32097,"sản_phẩm giao nguyên hộp , mấy ngày_nay nhận_xét như : màn_hình sắc nét , giao_diện điều_hành đẹp , , pin bình_thường 2ngày . tốt tầm giá . cám_ơn shop . thoại vivo y11 , sản_phẩm tốt tầm giá",1,0,0,0,1,1,1,0,1
1197,32096,hàng tốt . tiki giao hàng chậm .,0,0,-1,0,0,0,0,0,1
1198,32095,"hãng , tốt , mượt . đề_nghị tiki kích_hoạt bảo_hành giúp kì hài_lòng",0,0,0,1,1,0,0,0,0
1199,32094,"sản_phẩm tiki giao hàng , chất_lượng tốt , hàng fpt , giá rẻ , nhiệt kì hài_lòng",1,1,1,0,1,0,0,0,0
1200,32093,"tiki đóng_gói sản_phẩm cực tốt , hàng brand new chưa active ll / a. rẻ apple mặt kính không chống loá mặt kính màn_hình . mua màu đen như không . cám_ơn tiki : ) its price !",1,1,1,0,1,0,0,0,-1
1202,32091,"giao hàng oke máy nguyên tem , hộp kì hài_lòng",0,0,1,0,1,0,0,0,0
1204,32089,"máy , mượt đẹp kì hài_lòng",0,0,0,1,0,0,0,0,1
1205,32088,chất_lượng giá tiền . ổn,1,0,0,0,0,0,0,0,0
1206,32087,"sản ốc vít kém , vặn không cố_định , mua xong vứt , bó_tay không hài_lòng",0,0,0,0,0,0,-1,1,0
1208,32085,đẹp tiện sp kì hài_lòng,0,0,0,0,0,0,0,0,1
1210,32083,"hàng như mô_tả , giá tốt phục tận_tình kì hài_lòng",0,1,0,0,0,0,0,0,0
1211,32082,tiện_dụng hợp_lý rẻ .,1,0,0,0,0,0,0,0,0
1214,32079,mua người_nhà loa rè . ổn !,0,0,0,0,0,-1,0,0,0
1215,32078,"điện_thoại đẹp , tốt , chạy mượt , hài_lòng hài_lòng",0,0,0,1,0,0,0,0,1
1217,32076,"giao hàng , hàng nguyên seal . giá_cả hợp_lý thị_trường_kì hài_lòng",1,0,1,0,0,0,0,0,1
1218,32075,ấn_tượng đặt_hàng hàng 2h . toán giao hàng !,0,0,1,0,0,0,0,0,0
1219,32074,"hàng đúng , đảm_bảo nguyên đai nguyên kiện ;",0,0,1,0,1,0,0,0,0
1220,32073,tốt . mua giá hài_lòng . kì hài_lòng,1,0,0,0,0,0,0,0,0
1221,32072,máy mua điện_thoại m31 điện_thoại tự_nhiên màn_hình tiki giúp kích_hoạt bảo_hành chưa ? sđt tạm_thời 5sao ủng_hộ hàng việt_nam kì hài_lòng,0,0,0,-1,0,0,0,1,0
1222,32071,"chất_liệu cứng_cáp , , sạc điện_thoại tiện_lợi kì hài_lòng",0,0,0,0,0,0,0,0,1
1224,32069,"tikinow hàng hôm . tầm giá không sản_phẩm . điện_thoại đẹp , chạy mượt_mà trải nghiệm coloros thú_vị . kì hài_lòng",1,0,1,1,0,0,0,0,1
1225,32068,như_đồ trẻ_con không hài_lòng,0,0,0,0,0,0,0,0,-1
1226,32067,"giá mềm , đẹp mướt_mát , shipper tiki lịch_sự check kĩ thông_tin mua hàng thanh_toán , chip dòng tuốt năm_ngoái v cấu_hình skin s di_chuyển không mượt_mà không giật , cấu_hình khoẻ re bàn , đẹp , ưng camera cà nhú = ] ] , hài_lòng , cấu_hình khoẻ khoẻ tạm cày mua rog phone = ] tai_nghe tặng kèm nghe không , nghe . chưa quen cập_nhật phần_mềm ổn_định máy nóng , pin 1 tiếng tụt 30 % game 30 % . bù cam ổn , thẻ_nhớ , ok ! ưng lắm",1,0,0,-1,0,1,-1,0,1
1227,32066,săn deal 159 27 / 11 . 1 tiếng hàng . đỉnh . kì hài_lòng,0,0,1,0,0,0,0,0,0
1228,32065,"hộp nguyên seal , đóng_gói kỹ , bọc giấy hạn_chế nilon kì hài_lòng",0,0,1,0,0,0,0,0,1
1229,32064,giao hàng . sản_phẩm tốt kì hài_lòng,0,0,1,0,0,0,0,0,0
1230,32063,"ipad không chất_lượng , mua tiki 10 ipad bạn_bè , may chưa thất_vọng , hu vọng ! kì hài_lòng",0,0,0,0,0,0,0,1,0
1231,32062,đóng_gói tốt kì hài_lòng,0,0,1,0,0,0,0,0,0
1234,32059,"tiki giao , hàng đẹp_nguyên tem , hài_lòng kì hài_lòng",0,0,1,0,0,0,0,0,1
1235,32058,"s9 + note 10 + , 2 . máy_nguyên seal , chạy nuột . cam chụp tối ổn , bắt hình động không tốt lắm , nhòe . life focus cam nét hơi thô . life focus cam mất option hình ful như s9 + .",0,0,0,1,0,1,0,0,1
1236,32057,"nhận_xét 1 tuần . giao hàng . hàng nguyên tem . giá mua 2m8 . cảm_biến vân đôi_khi không . máy đẹp , game liên_minh , liên_quân ổn , mượt , drop . chưa giá 3m hàng ngon kì hài_lòng",1,0,1,1,1,-1,0,0,1
1237,32056,"giá đỡ giá chất_lượng ổn . ngoại_hình bắt_mắt , tốt",1,0,0,0,0,0,1,0,1
1238,32055,"hàng , giao hàng dự_kiến , hộp giấy tiki móp méo hộp máy không . tạm 5 * kì hài_lòng",0,0,1,0,0,0,0,0,0
1239,32054,"mua mẹ tầm 2 . máy bật không , camera . đầu mua đồ vin fail dám mua . vọng hàng vn",0,0,0,-1,0,-1,-1,0,-1
1240,32053,"máy ngon , hãng , loa tốt chạy mượt . mún thông_tin bảo_hành shop ? kì hài_lòng",0,0,0,1,1,1,0,0,0
1241,32052,"trừ sản_phẩm mua không nguyên seal , dán sẵn màn_hình . trừ chưa kích_hoạt bảo_hành điện_tử . trừ đề_nghị tiki kiểm_tra giao hàng gửi đúng mã sản phảm chưa . a71",0,0,0,0,-1,0,0,0,-1
1242,32051,"giao hàng tốc_độ cực , máy mã ll / a , bảo_hành 1 kích_hoạt . thích_hợp hoạt_động giải_trí , học_tập kì hài_lòng",0,0,1,0,1,0,0,0,0
1243,32050,"mất kindle fire 7th mua 8th . cộng phim , youtube tỉ_lệ hình_ảnh sai . không thực . + kho phần_mềm đòi_hỏi đăng_ký tiền , không cài_đặt .",0,0,0,0,0,-1,0,0,0
1244,32049,"máy 2 tuần tốt tầm giá . pin 2 , máy chạy mượt , chụp hình đẹp . kì hài_lòng",1,0,0,1,0,1,0,0,0
1245,32048,bao da đẹp chất_lượng khít fire hướng_dẫn 10 kì hài_lòng,0,0,0,0,0,0,1,0,0
1246,32047,kích_hoạt tận 8 / 2020 : ) hơi nuồn xíu kì hài_lòng,0,0,0,0,0,0,0,1,0
1247,32046,. giao hàng kì hài_lòng,0,0,1,0,0,0,0,0,0
1249,32006,giao hàng hàng chuẩn kì hài_lòng,0,0,1,0,0,0,0,0,0
1250,32005,"1h 8 / 5 5 chiều điện_thoại . nhanh_thần_tốc ! điện_thoại tốt , đầy_đủ chức_năng , hài_lòng . chưa kích_hoạt bảo_hành kì hài_lòng",0,0,1,1,0,0,0,0,0
1251,32004,tốt oke kì hài_lòng,0,0,0,0,0,0,0,1,0
1252,32003,"hình vẻ như_không sắc_sảo lắm máy máy đẹp tốt , tốt tầm giá kì hài_lòng",0,0,0,0,0,0,0,0,1
1253,32002,"đầu iphone bỡ_ngỡ . giao hàng . kỹ_thuật_viên hướng_dẫn nhiệt_tình . tường mua điện_thoại tiki . mua giá_trị lớn hơi lo hàng máy , mượt . k hài_lòng . kì hài_lòng",1,1,1,1,0,0,0,1,0
1254,32001,tốt tầm giá kì hài_lòng,1,0,0,0,0,0,0,0,0
1255,32000,gửi sai màu r ad ? hàng tốt ? kì hài_lòng,0,0,0,0,0,0,0,1,0
1256,31999,giao hàng chưa_dụng một tuần chưa kì hài_lòng,0,0,1,0,0,0,0,0,1
1258,31997,"giao hàng thái_độ khó_chịu . điện_thoại mua mắc tiền , xác_nhận tiki 6 giao . 5 không công_ty . 5 giao hàng . không giao tận_tay ký kiểm_tra giao thẳng người_nhà . gọi tỏ thái_độ khó_chịu bảo tiền hàng lo . không tiền chưa giao hàng giá_trị giao tận_tay ký kiểm_tra . chưa hàng đi giao hàng lạ lung_tung không xác_nhận , nhỡ mất hàng ? không hài_lòng",0,-1,-1,0,0,0,0,1,0
1259,31996,"điện_thoại không tốt hoang trải nghiệm ổn , không lỗi , hàng nguyên niêm_phong hãng chưa kích_hoạt bảo_hành điện_tử . tốt",0,0,0,0,1,0,0,0,0
1261,31994,"đầu kẹp , đt . treo ipad gãy chân tripod yếu_xìu = ) giờ_tớ mua tripod đầu kẹp hơi lỏng xíu , không , kẹp . kì hài_lòng",0,0,0,0,0,0,1,1,0
1262,31993,"giao hàng , sản_phẩm_giá rẻ , cầu hình tốt , 1 duy_nhất mặt lưng sản_phẩm ọp_ẹp , mềm , hoàn_thiện mặt lưng hoàn_hảo",1,0,1,0,0,1,0,0,-1
1263,31992,tốt hàng chất_lượng kì hài_lòng,0,0,0,0,0,0,0,1,0
1264,31991,"máy , nguyên tem , kích_hoạt bảo_hành 1 . tác vụ thông_thường mượt_mà . nhu_cầu chụp ảnh , màn_hình xịn film . p / s : một cạnh phím âm_lượng màn_hình cạnh máy nha . hài_lòng",0,0,0,0,1,0,0,0,0
1265,31990,"giao hàng tiki nhân_viên nhắc_kiểm hàng đơn hàng giá_trị lớn , tặng cục sạc anker , giao hàng hãng việt_nam , tem tiki . giá không chênh_lệch rẻ vớithế giới di_động , fpt shop , an_toàn",1,1,1,0,1,0,1,0,0
1266,31989,"đóng_gói cẩn_thận , giao hàng . máy tốt ! kì hài_lòng",0,0,1,0,0,0,0,0,0
1267,31988,"máy ok , . kì hài_lòng",0,0,0,0,0,0,0,1,0
1268,31987,"giá đỡ yếu_ớt , k diện thoại mua xong cảm_giác như lừa hic hài_lòng lắm",0,0,0,0,0,0,0,1,0
1269,31986,ko kich hoat bh dc . tiki hỗ_trợ_giúp m kì hài_lòng,0,0,0,0,0,0,0,1,0
1270,31985,"máy tốt , đẹp . kì hài_lòng",0,0,0,0,0,0,0,1,1
1271,31984,"hàng hãng iphone không chê . xài mượt_mà , kì hài_lòng",0,0,0,1,1,0,0,0,0
1272,31983,"mỏng , đẹp , cấu_hình nhu_cầu . thanks giá rẻ",1,0,0,0,0,1,0,0,1
1273,31982,máy chậm,0,0,0,-1,0,0,0,0,0
1274,31981,hàng bảo_hành_chính hãnh mua giá hài_lòng kì hài_lòng,1,0,0,0,1,0,0,0,0
1275,31980,hàng hãng giá rẻ thị_trường tốt,1,0,0,0,1,0,0,0,0
1276,31979,"giao hàng , đóng_gói cẩn_thận . shiper chủ_động khui hộp kiểm_tra hàng đầy_đủ . máy chạy tốt , đẹp đúng hàng hãng vna hàng , đóng_gói cẩn_thận",0,0,1,1,1,0,0,0,1
1277,31978,chú_ý hàng vn không quốc_tế kì hài_lòng,0,0,0,0,0,0,0,1,0
1278,31977,"tiki trading tin_tưởng , giải_quyết vụ airpods 2 1 tinhte không êm ngại . hy_vọng tiki trading buôn_bán hàng đúng chăt giải_quyết phát_sinh ổn",0,-1,0,0,0,0,0,0,0
1279,31976,"đỡ hơi lỏng , không lắm , mong cải_tiến .",0,0,0,0,0,0,0,1,0
1280,31975,khuyết_điểm : trừ giá 1 sàn ưu_điểm : trừ pin_khỏe thắc_mắc 🤔 mua 10k cộng 1k xu mua điện_thoại 3tr không xu,-1,0,0,1,0,1,0,0,0
1281,31974,"4g giá chấp_nhận . mua làm_quà trẻ không đòi_hỏi cấu_hình , lựa_chọn , tiki giảm_giá hài_lòng . tầm giá",1,0,0,0,0,0,0,0,0
1282,31973,keo dán 1 dán không dính . tệ không như quảng_cáo không hài_lòng,0,0,0,0,0,0,0,1,0
1283,31972,hàng ổn lắm . điện_thoại th kì hài_lòng,0,0,0,0,0,0,0,1,0
1284,31971,"giao hàng , chuẩn . máy_tuy phần_mềm chưa ổn lắm , giá tốt , chụp hình đẹp kì hài_lòng",1,0,1,0,0,-1,0,0,0
1285,31970,giao hàng . hàng hãng nguyên seal . giá ngon : 3 kì hài_lòng,1,0,0,0,1,0,0,0,1
1287,31968,"giao hàng , giá không tốt gắt tag rẻ hoàn tiền kì hài_lòng",-1,0,-1,0,0,0,0,0,0
1288,31967,"hàng cứng_cáp , màu hồng nhôm dễ_thương đẹp",0,0,0,0,0,0,0,0,1
1289,31966,giao hàng . mua hộ chưa trải nghiệm sp . kì hài_lòng,0,0,1,0,0,0,0,0,0
1290,31965,hàng đúng mẫu . chưa kì hài_lòng,0,0,0,0,0,0,0,1,0
1291,31964,giao hàng . hàng_nhập_khẩu hãng . hàng nguyên seal . kì hài_lòng,0,0,1,0,1,0,0,0,0
1292,31963,"kẹp máy_tính bảng cỡ lớn . kim_loại , lực tốt . dự_đoán bền tốt",0,0,0,0,0,0,0,1,1
1293,31962,mua chưa . hình_thức đẹp . kiểm_tra mặt phù pin tiki đổi không sản_phẩm phù pin trừ giao hàng chưa 3 tiếng hàng chờ giải_quyết đổi dt . tạm 2sao hài_lòng,0,0,1,-1,0,-1,0,0,1
1294,31961,"tiki giao hàng đóng_gói ok , hàng hãng , máy đẹp , tràn viền đẹp . máy mạnh , cài game ( pump , liên game mượt",0,0,1,1,1,0,0,0,1
1296,31959,"sản_phẩm cứng_cáp , tiện hai iphone ipad",0,0,0,0,0,0,0,0,1
1297,31958,"sản_phẩm tốt tầm giá nha , nghe gọi chờ , pin trâu vẻ hầm_hố . nokia tầm giá , ngon nha_lòng",1,0,0,0,0,1,0,0,1
1298,31957,điện_thoại oke . tiki giao hàng không nhiệt_tình . thái_độ cọc cằn bảo_hành không phản_hồi thất_vọng hộ tiki thất_vọng 😧,0,0,-1,0,0,0,0,0,0
1299,31956,giao hàng hàng hãng vna kì hài_lòng,0,0,1,0,1,0,0,0,0
1300,31955,"máy hãng 100 % , giao hàng kì hài_lòng",0,0,1,0,1,0,0,0,0
1303,31952,"lỗi wifi chán không ngắt , xong ngắt , wifi chụp chán , méo_mặt như cam ip selfie , to cầm_hơi oke .",0,0,0,-1,0,-1,0,0,-1
1306,31949,"đầu unbox máy pin tụt , lo sạc đủ 1 1 tuần đều ổn , cam đẹp , máy mượt , shipper tận_tâm giao . 5 kì hài_lòng",0,0,1,1,0,1,0,0,0
1307,31948,"giá chân hơi yếu , đỡ ipad 9 inch không nổi , lắc_lư nhẹ tí ngã hơi yếu",-1,0,0,0,0,0,0,0,0
1308,31947,"gửi hàng , đóng_gói cẩn tầm giá . độ bền chưa kì hài_lòng",1,0,1,0,0,0,0,0,1
1309,31946,"giao hàng , sản_phẩm hãng , test thử ok , một kiểm_nghiệm . mua tiếp tiki kì hài_lòng",0,0,1,0,1,0,0,0,0
1312,31943,"sản_phẩm nguyên seal , đóng_gói cẩn_thận kì hài_lòng",0,0,0,0,0,0,0,0,1
1313,31942,không tai_nghe sản_phẩm hài_lòng,0,0,0,0,0,0,-1,0,0
1314,31941,"không hoá_đơn bảo_hành , nhắn_tin shop phản_hồi . không hài_lòng",0,-1,0,0,0,0,0,0,0
1315,31940,"sản_phẩm ok , xứng_đáng_giá tiền , y chang hình kì hài_lòng",1,0,0,0,0,0,0,0,0
1318,31937,"2h , hài_lòng , hàng đúng mô_tả , màu tím đẹp purple đẹp , đúng hàng vna , sản_phẩm giao đúng mô_tả",0,0,1,0,1,0,0,0,1
1319,31936,bao da đẹp máy kindle fire kì hài_lòng,0,0,0,0,0,0,0,1,0
1320,31935,sản_phẩm đẹp như hình_ảnh kì hài_lòng,0,0,0,0,0,0,0,0,1
1321,31934,giao hàng hoà trễ 4,0,0,-1,0,0,0,0,0,0
1322,31933,hàng hơi lỗi camera mờ lắm nghe gọi loa hơi hài long sản phấm lắm không hài_lòng,0,0,0,0,0,-1,0,0,0
1323,31932,điện_thoại tuần lỗi không không hài_lòng,0,0,0,-1,0,0,0,0,0
1324,31931,"máy tốt , mượt , màn_hình đẹp , pin trâu . camera hơi xấu , camera đẹp . mua tầm giá rẻ . dịch_vụ tiki tốt , giao hàng đúng hẹn . kì hài_lòng",1,1,1,1,0,1,0,0,1
